filename,date,coverage_percent,danger
P264-2017070216.jpg,2017-07-02 16:00,1.58,1
P264-2018011516.jpg,2018-01-15 16:00,92.81,0
P264-2018012316.jpg,2018-01-23 16:00,92.81,0
P264-2018072216.jpg,2018-07-22 16:00,1.54,1
P265-2016071216.jpg,2016-07-12 16:00,17.52,1
P265-2017060416.jpg,2017-06-04 16:00,54.41,1
P265-2018012316.jpg,2018-01-23 16:00,92.81,0
P265-2018060416.jpg,2018-06-04 16:00,92.81,0
P266-2016071216.jpg,2016-07-12 16:00,57.42,1
P266-2016112916.jpg,2016-11-29 16:00,60.35,0
P266-2017052816.jpg,2017-05-28 16:00,78.73,0
P267-2016112916.jpg,2016-11-29 16:00,92.29,0
P267-2017052816.jpg,2017-05-28 16:00,92.29,0
P267-2018061216.jpg,2018-06-12 16:00,92.13,0
P268-2017070216.jpg,2017-07-02 16:00,92.54,0
P27-2017013017.jpg,2017-01-30 17:00,92.81,0
P27-2017021917.jpg,2017-02-19 17:00,92.66,0
P27-2018040817.jpg,2018-04-08 17:00,92.81,0
P270-2018072216.jpg,2018-07-22 16:00,71.29,0
P271-2017052816.jpg,2017-05-28 16:00,90.46,0
P271-2018061716.jpg,2018-06-17 16:00,93.79,0
P272-2018061216.jpg,2018-06-12 16:00,92.81,0
P273-2018071016.jpg,2018-07-10 16:00,2.72,1
P274-2016062816.jpg,2016-06-28 16:00,77.94,0
P274-2018071016.jpg,2018-07-10 16:00,75.49,0
P275-2016041916.jpg,2016-04-19 16:00,92.81,0
P275-2016062816.jpg,2016-06-28 16:00,92.29,0
P275-2017040416.jpg,2017-04-04 16:00,86.39,0
P275-2017072516.jpg,2017-07-25 16:00,91.13,0
P275-2018071016.jpg,2018-07-10 16:00,92.29,0
P276-2016030716.jpg,2016-03-07 16:00,92.81,0
P276-2017022016.jpg,2017-02-20 16:00,92.52,0
P276-2017040416.jpg,2017-04-04 16:00,92.02,0
P277-2016070516.jpg,2016-07-05 16:00,75.11,0
P277-2017042416.jpg,2017-04-24 16:00,92.81,0
P278-2016070516.jpg,2016-07-05 16:00,52.76,1
P278-2017042416.jpg,2017-04-24 16:00,92.81,0
P278-2018041616.jpg,2018-04-16 16:00,92.81,0
P279-2016070516.jpg,2016-07-05 16:00,87.65,0
P279-2017022016.jpg,2017-02-20 16:00,92.81,0
P28-2017031417.jpg,2017-03-14 17:00,92.81,0
P28-2018040817.jpg,2018-04-08 17:00,92.81,0
P280-2017070916.jpg,2017-07-09 16:00,76.26,0
P281-2017070916.jpg,2017-07-09 16:00,92.65,0
P281-2018060416.jpg,2018-06-04 16:00,92.29,0
P282-2016071216.jpg,2016-07-12 16:00,44.83,1
P282-2017070216.jpg,2017-07-02 16:00,44.82,1
P282-2017072516.jpg,2017-07-25 16:00,38.92,1
P283-2018061216.jpg,2018-06-12 16:00,92.81,0
P283-2018070216.jpg,2018-07-02 16:00,46.91,1
P284-2017020716.jpg,2017-02-07 16:00,92.59,0
P284-2017072516.jpg,2017-07-25 16:00,15.51,1
P284-2018041616.jpg,2018-04-16 16:00,92.27,0
P285-2018041616.jpg,2018-04-16 16:00,92.29,0
P286-2018061016.jpg,2018-06-10 16:00,76.89,0
P288-2017022016.jpg,2017-02-20 16:00,92.81,0
P288-2017070216.jpg,2017-07-02 16:00,80.95,0
P288-2018072216.jpg,2018-07-22 16:00,81.32,0
P289-2017040416.jpg,2017-04-04 16:00,92.81,0
P289-2017070216.jpg,2017-07-02 16:00,91.91,0
P289-2018061216.jpg,2018-06-12 16:00,91.97,0
P289-2018061716.jpg,2018-06-17 16:00,92.0,0
P29-2018012117.jpg,2018-01-21 17:00,92.81,0
P290-2016030716.jpg,2016-03-07 16:00,92.81,0
P290-2016032016.jpg,2016-03-20 16:00,92.29,0
P290-2017042416.jpg,2017-04-24 16:00,92.29,0
P290-2018041616.jpg,2018-04-16 16:00,92.29,0
P291-2016030716.jpg,2016-03-07 16:00,92.58,0
P291-2018070316.jpg,2018-07-03 16:00,92.0,0
P292-2016071216.jpg,2016-07-12 16:00,73.82,0
P292-2017070216.jpg,2017-07-02 16:00,73.78,0
P292-2018030616.jpg,2018-03-06 16:00,92.56,0
P293-2017020716.jpg,2017-02-07 16:00,92.81,0
P293-2018070216.jpg,2018-07-02 16:00,52.43,1
P295-2017070216.jpg,2017-07-02 16:00,2.33,1
P295-2018030416.jpg,2018-03-04 16:00,92.69,0
P296-2017070216.jpg,2017-07-02 16:00,91.54,0
P297-2018072216.jpg,2018-07-22 16:00,92.29,0
P298-2017070216.jpg,2017-07-02 16:00,91.58,0
P299-2018071716.jpg,2018-07-17 16:00,87.97,0
P3-2016062617.jpg,2016-06-26 17:00,43.39,1
P3-2017040917.jpg,2017-04-09 17:00,92.81,0
P3-2018031817.jpg,2018-03-18 17:00,92.57,0
P3-2018042417.jpg,2018-04-24 17:00,92.81,0
P3-2018062617.jpg,2018-06-26 17:00,44.06,1
P30-2018012117.jpg,2018-01-21 17:00,92.81,0
P30-2018031217.jpg,2018-03-12 17:00,92.81,0
P30-2018041617.jpg,2018-04-16 17:00,92.81,0
P300-2018030416.jpg,2018-03-04 16:00,92.29,0
P300-2018061216.jpg,2018-06-12 16:00,93.79,0
P301-2017060416.jpg,2017-06-04 16:00,92.81,0
P301-2018012216.jpg,2018-01-22 16:00,92.29,0
P302-2016071916.jpg,2016-07-19 16:00,16.23,1
P302-2018072416.jpg,2018-07-24 16:00,16.32,1
P304-2016071916.jpg,2016-07-19 16:00,17.33,1
P305-2018061216.jpg,2018-06-12 16:00,93.53,0
P306-2018041516.jpg,2018-04-15 16:00,92.81,0
P307-2016071916.jpg,2016-07-19 16:00,8.72,1
P307-2017060416.jpg,2017-06-04 16:00,78.63,0
P307-2018041716.jpg,2018-04-17 16:00,92.29,0
P307-2018072416.jpg,2018-07-24 16:00,8.38,1
P308-2018041716.jpg,2018-04-17 16:00,92.81,0
P309-2016072616.jpg,2016-07-26 16:00,17.22,1
P31-2017031417.jpg,2017-03-14 17:00,92.81,0
P31-2018012117.jpg,2018-01-21 17:00,92.81,0
P311-2017070316.jpg,2017-07-03 16:00,92.29,0
P312-2017061816.jpg,2017-06-18 16:00,87.56,0
P312-2018042416.jpg,2018-04-24 16:00,92.81,0
P313-2017070316.jpg,2017-07-03 16:00,87.26,0
P313-2017072316.jpg,2017-07-23 16:00,84.41,0
P314-2016072616.jpg,2016-07-26 16:00,63.3,0
P314-2017070316.jpg,2017-07-03 16:00,64.4,0
P315-2018032016.jpg,2018-03-20 16:00,92.81,0
P316-2017061816.jpg,2017-06-18 16:00,91.83,0
P316-2018032016.jpg,2018-03-20 16:00,92.81,0
P317-2017061816.jpg,2017-06-18 16:00,29.8,1
P318-2016072616.jpg,2016-07-26 16:00,91.88,0
P319-2018041516.jpg,2018-04-15 16:00,92.56,0
P319-2018072416.jpg,2018-07-24 16:00,79.98,0
P32-2017020517.jpg,2017-02-05 17:00,92.81,0
P32-2017031417.jpg,2017-03-14 17:00,92.81,0
P32-2017032717.jpg,2017-03-27 17:00,92.29,0
P32-2018031217.jpg,2018-03-12 17:00,92.81,0
P32-2018040817.jpg,2018-04-08 17:00,92.29,0
P32-2018041617.jpg,2018-04-16 17:00,92.81,0
P320-2016072616.jpg,2016-07-26 16:00,92.29,0
P321-2016072616.jpg,2016-07-26 16:00,82.27,0
P321-2018052216.jpg,2018-05-22 16:00,92.29,0
P322-2016032816.jpg,2016-03-28 16:00,92.6,0
P322-2016072616.jpg,2016-07-26 16:00,68.57,0
P323-2018041516.jpg,2018-04-15 16:00,92.81,0
P324-2017061816.jpg,2017-06-18 16:00,83.2,0
P324-2018010916.jpg,2018-01-09 16:00,92.29,0
P325-2017052916.jpg,2017-05-29 16:00,85.21,0
P325-2017070316.jpg,2017-07-03 16:00,46.67,1
P327-2017052916.jpg,2017-05-29 16:00,93.78,0
P328-2017070316.jpg,2017-07-03 16:00,2.39,1
P328-2018032016.jpg,2018-03-20 16:00,92.81,0
P329-2018032016.jpg,2018-03-20 16:00,92.81,0
P329-2018041716.jpg,2018-04-17 16:00,92.81,0
P33-2018012117.jpg,2018-01-21 17:00,92.81,0
P33-2018031217.jpg,2018-03-12 17:00,92.29,0
P330-2017061816.jpg,2017-06-18 16:00,92.81,0
P331-2018042416.jpg,2018-04-24 16:00,90.39,0
P332-2018032016.jpg,2018-03-20 16:00,92.59,0
P335-2016072616.jpg,2016-07-26 16:00,92.25,0
P335-2018061816.jpg,2018-06-18 16:00,92.29,0
P336-2016072616.jpg,2016-07-26 16:00,62.26,0
P336-2018061816.jpg,2018-06-18 16:00,80.3,0
P337-2016072616.jpg,2016-07-26 16:00,41.71,1
P337-2018052216.jpg,2018-05-22 16:00,41.23,1
P338-2016032816.jpg,2016-03-28 16:00,92.81,0
P338-2017072316.jpg,2017-07-23 16:00,50.44,1
P338-2018052216.jpg,2018-05-22 16:00,92.81,0
P338-2018070116.jpg,2018-07-01 16:00,72.53,0
P340-2017070916.jpg,2017-07-09 16:00,92.81,0
P341-2016071916.jpg,2016-07-19 16:00,90.18,0
P341-2017072416.jpg,2017-07-24 16:00,89.89,0
P341-2018041716.jpg,2018-04-17 16:00,92.29,0
P344-2017052916.jpg,2017-05-29 16:00,69.43,0
P344-2017070316.jpg,2017-07-03 16:00,71.35,0
P344-2018042916.jpg,2018-04-29 16:00,92.5,0
P346-2017050916.jpg,2017-05-09 16:00,91.83,0
P346-2017052916.jpg,2017-05-29 16:00,92.81,0
P346-2017061816.jpg,2017-06-18 16:00,92.81,0
P346-2018041615.jpg,2018-04-16 15:00,92.29,0
P346-2018062515.jpg,2018-06-25 15:00,89.57,0
P347-2017052916.jpg,2017-05-29 16:00,89.42,0
P347-2017061816.jpg,2017-06-18 16:00,89.06,0
P347-2018032715.jpg,2018-03-27 15:00,92.29,0
P347-2018041615.jpg,2018-04-16 15:00,92.29,0
P348-2017052916.jpg,2017-05-29 16:00,93.78,0
P348-2018042916.jpg,2018-04-29 16:00,92.09,0
P35-2017012917.jpg,2017-01-29 17:00,92.09,0
P35-2017020517.jpg,2017-02-05 17:00,92.81,0
P351-2016050115.jpg,2016-05-01 15:00,90.52,0
P352-2016050115.jpg,2016-05-01 15:00,17.61,1
P352-2018032016.jpg,2018-03-20 16:00,92.81,0
P352-2018032715.jpg,2018-03-27 15:00,92.53,0
P354-2016050115.jpg,2016-05-01 15:00,92.5,0
P355-2016050115.jpg,2016-05-01 15:00,88.91,0
P355-2018070116.jpg,2018-07-01 16:00,92.81,0
P357-2018052216.jpg,2018-05-22 16:00,66.49,0
P357-2018070116.jpg,2018-07-01 16:00,43.18,1
P358-2018041716.jpg,2018-04-17 16:00,92.29,0
P358-2018070116.jpg,2018-07-01 16:00,92.81,0
P36-2016041117.jpg,2016-04-11 17:00,92.81,0
P36-2016070317.jpg,2016-07-03 17:00,14.39,1
P36-2017012917.jpg,2017-01-29 17:00,92.81,0
P36-2017040917.jpg,2017-04-09 17:00,92.81,0
P36-2018042417.jpg,2018-04-24 17:00,93.79,0
P36-2018061017.jpg,2018-06-10 17:00,40.96,1
P36-2018071517.jpg,2018-07-15 17:00,12.14,1
P36-2018072317.jpg,2018-07-23 17:00,10.98,1
P361-2016032816.jpg,2016-03-28 16:00,92.81,0
P361-2016072616.jpg,2016-07-26 16:00,23.48,1
P361-2018041716.jpg,2018-04-17 16:00,92.81,0
P362-2016072616.jpg,2016-07-26 16:00,86.65,0
P362-2018022616.jpg,2018-02-26 16:00,92.81,0
P363-2018012315.jpg,2018-01-23 15:00,92.81,0
P366-2018041615.jpg,2018-04-16 15:00,92.29,0
P368-2018032715.jpg,2018-03-27 15:00,92.54,0
P37-2017012917.jpg,2017-01-29 17:00,92.68,0
P37-2017032717.jpg,2017-03-27 17:00,92.29,0
P370-2017061816.jpg,2017-06-18 16:00,92.81,0
P370-2017070316.jpg,2017-07-03 16:00,12.7,1
P371-2017061816.jpg,2017-06-18 16:00,93.79,0
P372-2016050115.jpg,2016-05-01 15:00,61.17,0
P372-2017051615.jpg,2017-05-16 15:00,92.81,0
P372-2018062515.jpg,2018-06-25 15:00,42.75,1
P373-2018060315.jpg,2018-06-03 15:00,63.89,0
P374-2016050115.jpg,2016-05-01 15:00,92.29,0
P375-2018041615.jpg,2018-04-16 15:00,92.81,0
P375-2018061816.jpg,2018-06-18 16:00,87.13,0
P376-2016050115.jpg,2016-05-01 15:00,92.81,0
P376-2018061816.jpg,2018-06-18 16:00,58.84,1
P376-2018070816.jpg,2018-07-08 16:00,77.73,0
P377-2016050115.jpg,2016-05-01 15:00,92.29,0
P377-2018041615.jpg,2018-04-16 15:00,92.24,0
P377-2018050615.jpg,2018-05-06 15:00,92.81,0
P377-2018061816.jpg,2018-06-18 16:00,91.22,0
P379-2018041615.jpg,2018-04-16 15:00,92.54,0
P38-2018022617.jpg,2018-02-26 17:00,92.81,0
P38-2018042217.jpg,2018-04-22 17:00,92.81,0
P38-2018060317.jpg,2018-06-03 17:00,92.29,0
P38-2018071617.jpg,2018-07-16 17:00,81.97,0
P380-2018042915.jpg,2018-04-29 15:00,92.52,0
P380-2018050615.jpg,2018-05-06 15:00,92.29,0
P380-2018073015.jpg,2018-07-30 15:00,84.94,0
P381-2016050115.jpg,2016-05-01 15:00,92.81,0
P382-2017030715.jpg,2017-03-07 15:00,92.81,0
P382-2018042416.jpg,2018-04-24 16:00,91.11,0
P382-2018070116.jpg,2018-07-01 16:00,92.81,0
P382-2018070816.jpg,2018-07-08 16:00,88.27,0
P383-2016032816.jpg,2016-03-28 16:00,92.67,0
P383-2017072316.jpg,2017-07-23 16:00,90.16,0
P383-2018032015.jpg,2018-03-20 15:00,92.81,0
P383-2018070816.jpg,2018-07-08 16:00,87.99,0
P384-2017011615.jpg,2017-01-16 15:00,92.81,0
P387-2017012315.jpg,2017-01-23 15:00,92.29,0
P387-2017070215.jpg,2017-07-02 15:00,91.84,0
P387-2018032715.jpg,2018-03-27 15:00,92.81,0
P387-2018072215.jpg,2018-07-22 15:00,55.11,1
P388-2017051615.jpg,2017-05-16 15:00,92.79,0
P388-2017070215.jpg,2017-07-02 15:00,64.78,0
P388-2018072215.jpg,2018-07-22 15:00,28.36,1
P39-2018043017.jpg,2018-04-30 17:00,92.14,0
P39-2018061917.jpg,2018-06-19 17:00,69.99,0
P390-2017070215.jpg,2017-07-02 15:00,15.74,1
P391-2017070215.jpg,2017-07-02 15:00,78.98,0
P391-2018072215.jpg,2018-07-22 15:00,77.22,0
P392-2016050115.jpg,2016-05-01 15:00,92.29,0
P392-2016050815.jpg,2016-05-08 15:00,92.29,0
P392-2017051615.jpg,2017-05-16 15:00,93.79,0
P392-2018061715.jpg,2018-06-17 15:00,91.09,0
P393-2016050115.jpg,2016-05-01 15:00,92.81,0
P393-2016050815.jpg,2016-05-08 15:00,92.81,0
P393-2017051615.jpg,2017-05-16 15:00,93.78,0
P393-2018041615.jpg,2018-04-16 15:00,92.81,0
P393-2018051315.jpg,2018-05-13 15:00,92.81,0
P393-2018062515.jpg,2018-06-25 15:00,92.81,0
P394-2018031915.jpg,2018-03-19 15:00,92.81,0
P395-2016050115.jpg,2016-05-01 15:00,92.81,0
P395-2018041615.jpg,2018-04-16 15:00,92.81,0
P395-2018062515.jpg,2018-06-25 15:00,92.1,0
P396-2018041615.jpg,2018-04-16 15:00,92.57,0
P397-2018042315.jpg,2018-04-23 15:00,92.29,0
P398-2016041815.jpg,2016-04-18 15:00,92.3,0
P398-2017071015.jpg,2017-07-10 15:00,93.73,0
P398-2018022515.jpg,2018-02-25 15:00,92.81,0
P398-2018060315.jpg,2018-06-03 15:00,93.78,0
P398-2018061215.jpg,2018-06-12 15:00,92.64,0
P398-2018062515.jpg,2018-06-25 15:00,93.79,0
P398-2018070816.jpg,2018-07-08 16:00,93.77,0
P399-2018052115.jpg,2018-05-21 15:00,92.81,0
P399-2018061215.jpg,2018-06-12 15:00,92.51,0
P399-2018062515.jpg,2018-06-25 15:00,92.29,0
P399-2018070816.jpg,2018-07-08 16:00,92.81,0
P4-2017040917.jpg,2017-04-09 17:00,92.81,0
P4-2018031817.jpg,2018-03-18 17:00,92.81,0
P40-2017021917.jpg,2017-02-19 17:00,92.81,0
P40-2017041017.jpg,2017-04-10 17:00,92.81,0
P40-2017043017.jpg,2017-04-30 17:00,92.0,0
P40-2017122617.jpg,2017-12-26 17:00,92.81,0
P40-2018032617.jpg,2018-03-26 17:00,92.81,0
P400-2018042915.jpg,2018-04-29 15:00,92.18,0
P401-2017030715.jpg,2017-03-07 15:00,92.81,0
P401-2017072515.jpg,2017-07-25 15:00,85.84,0
P401-2018041615.jpg,2018-04-16 15:00,92.81,0
P401-2018070215.jpg,2018-07-02 15:00,92.81,0
P401-2018070816.jpg,2018-07-08 16:00,92.81,0
P402-2018031915.jpg,2018-03-19 15:00,92.29,0
P402-2018041615.jpg,2018-04-16 15:00,92.81,0
P402-2018070816.jpg,2018-07-08 16:00,92.81,0
P403-2018070215.jpg,2018-07-02 15:00,93.4,0
P405-2017012315.jpg,2017-01-23 15:00,92.81,0
P406-2017012315.jpg,2017-01-23 15:00,92.27,0
P41-2016061417.jpg,2016-06-14 17:00,92.61,0
P41-2016062717.jpg,2016-06-27 17:00,92.29,0
P41-2017013017.jpg,2017-01-30 17:00,89.65,0
P41-2017021917.jpg,2017-02-19 17:00,92.71,0
P41-2017122617.jpg,2017-12-26 17:00,92.81,0
P41-2018012317.jpg,2018-01-23 17:00,92.81,0
P41-2018022717.jpg,2018-02-27 17:00,92.52,0
P410-2018041615.jpg,2018-04-16 15:00,92.26,0
P410-2018061715.jpg,2018-06-17 15:00,92.81,0
P410-2018062515.jpg,2018-06-25 15:00,87.73,0
P411-2016041815.jpg,2016-04-18 15:00,92.81,0
P411-2018041615.jpg,2018-04-16 15:00,92.79,0
P411-2018061715.jpg,2018-06-17 15:00,93.79,0
P412-2016041815.jpg,2016-04-18 15:00,92.81,0
P413-2018061715.jpg,2018-06-17 15:00,92.29,0
P414-2016041815.jpg,2016-04-18 15:00,92.17,0
P414-2018031915.jpg,2018-03-19 15:00,92.81,0
P414-2018061215.jpg,2018-06-12 15:00,92.29,0
P415-2018061215.jpg,2018-06-12 15:00,91.98,0
P416-2017071015.jpg,2017-07-10 15:00,92.42,0
P416-2018061715.jpg,2018-06-17 15:00,92.81,0
P416-2018062515.jpg,2018-06-25 15:00,89.73,0
P416-2018070215.jpg,2018-07-02 15:00,92.06,0
P417-2016050115.jpg,2016-05-01 15:00,92.81,0
P42-2016061417.jpg,2016-06-14 17:00,92.29,0
P42-2016062717.jpg,2016-06-27 17:00,92.29,0
P42-2017031417.jpg,2017-03-14 17:00,92.81,0
P424-2018013015.jpg,2018-01-30 15:00,92.29,0
P424-2018030615.jpg,2018-03-06 15:00,92.81,0
P425-2018041515.jpg,2018-04-15 15:00,92.53,0
P425-2018072215.jpg,2018-07-22 15:00,32.95,1
P425-2018072415.jpg,2018-07-24 15:00,35.68,1
P427-2017012315.jpg,2017-01-23 15:00,92.81,0
P427-2018030615.jpg,2018-03-06 15:00,92.81,0
P428-2017012315.jpg,2017-01-23 15:00,93.08,0
P43-2017021917.jpg,2017-02-19 17:00,92.81,0
P43-2017041017.jpg,2017-04-10 17:00,92.81,0
P43-2018013017.jpg,2018-01-30 17:00,92.81,0
P43-2018022717.jpg,2018-02-27 17:00,92.12,0
P43-2018031917.jpg,2018-03-19 17:00,92.81,0
P43-2018040817.jpg,2018-04-08 17:00,92.81,0
P430-2016041815.jpg,2016-04-18 15:00,92.81,0
P430-2018061715.jpg,2018-06-17 15:00,16.64,1
P432-2016041815.jpg,2016-04-18 15:00,92.81,0
P432-2018061715.jpg,2018-06-17 15:00,34.23,1
P434-2018061715.jpg,2018-06-17 15:00,48.67,1
P435-2018030415.jpg,2018-03-04 15:00,92.81,0
P435-2018031915.jpg,2018-03-19 15:00,92.81,0
P44-2018012317.jpg,2018-01-23 17:00,92.81,0
P44-2018031917.jpg,2018-03-19 17:00,92.81,0
P44-2018040817.jpg,2018-04-08 17:00,92.81,0
P445-2016121815.jpg,2016-12-18 15:00,90.75,0
P445-2018041715.jpg,2018-04-17 15:00,89.69,0
P446-2016030615.jpg,2016-03-06 15:00,92.81,0
P446-2016050215.jpg,2016-05-02 15:00,88.91,0
P446-2018013015.jpg,2018-01-30 15:00,92.81,0
P446-2018042215.jpg,2018-04-22 15:00,89.07,0
P447-2017061915.jpg,2017-06-19 15:00,12.45,1
P447-2018041015.jpg,2018-04-10 15:00,92.81,0
P448-2018030615.jpg,2018-03-06 15:00,92.29,0
P448-2018043015.jpg,2018-04-30 15:00,92.81,0
P45-2018012817.jpg,2018-01-28 17:00,92.81,0
P45-2018040817.jpg,2018-04-08 17:00,92.81,0
P450-2016030615.jpg,2016-03-06 15:00,92.81,0
P46-2017031417.jpg,2017-03-14 17:00,92.81,0
P46-2017032717.jpg,2017-03-27 17:00,92.81,0
P46-2018012117.jpg,2018-01-21 17:00,92.81,0
P46-2018042317.jpg,2018-04-23 17:00,92.81,0
P467-2017011015.jpg,2017-01-10 15:00,92.81,0
P467-2018021115.jpg,2018-02-11 15:00,92.81,0
P467-2018041515.jpg,2018-04-15 15:00,92.81,0
P468-2018013015.jpg,2018-01-30 15:00,92.81,0
P468-2018040215.jpg,2018-04-02 15:00,92.81,0
P468-2018042215.jpg,2018-04-22 15:00,92.81,0
P468-2018061115.jpg,2018-06-11 15:00,92.29,0
P469-2016030615.jpg,2016-03-06 15:00,92.81,0
P469-2016121815.jpg,2016-12-18 15:00,74.8,0
P469-2017053015.jpg,2017-05-30 15:00,92.81,0
P47-2017020517.jpg,2017-02-05 17:00,92.29,0
P47-2017072517.jpg,2017-07-25 17:00,92.8,0
P47-2018061217.jpg,2018-06-12 17:00,86.85,0
P471-2018031115.jpg,2018-03-11 15:00,93.79,0
P48-2017031417.jpg,2017-03-14 17:00,92.81,0
P48-2017032717.jpg,2017-03-27 17:00,92.81,0
P48-2018022517.jpg,2018-02-25 17:00,92.81,0
P48-2018031217.jpg,2018-03-12 17:00,92.13,0
P489-2018042215.jpg,2018-04-22 15:00,92.77,0
P49-2018022517.jpg,2018-02-25 17:00,92.81,0
P490-2018040215.jpg,2018-04-02 15:00,92.81,0
P490-2018061115.jpg,2018-06-11 15:00,86.22,0
P491-2018041715.jpg,2018-04-17 15:00,92.81,0
P492-2018041715.jpg,2018-04-17 15:00,92.81,0
P493-2016050215.jpg,2016-05-02 15:00,43.34,1
P5-2016062717.jpg,2016-06-27 17:00,71.69,0
P5-2017021217.jpg,2017-02-12 17:00,92.81,0
P5-2018012317.jpg,2018-01-23 17:00,92.81,0
P5-2018031917.jpg,2018-03-19 17:00,92.81,0
P5-2018052817.jpg,2018-05-28 17:00,74.81,0
P5-2018061017.jpg,2018-06-10 17:00,74.45,0
P50-2017020517.jpg,2017-02-05 17:00,92.29,0
P509-2016052915.jpg,2016-05-29 15:00,92.29,0
P509-2016111515.jpg,2016-11-15 15:00,86.76,0
P509-2017012415.jpg,2017-01-24 15:00,93.18,0
P509-2017021315.jpg,2017-02-13 15:00,92.89,0
P509-2018021115.jpg,2018-02-11 15:00,92.85,0
P51-2017020517.jpg,2017-02-05 17:00,92.81,0
P51-2018071017.jpg,2018-07-10 17:00,27.18,1
P52-2016070317.jpg,2016-07-03 17:00,69.13,0
P52-2016071017.jpg,2016-07-10 17:00,67.62,0
P52-2018050117.jpg,2018-05-01 17:00,92.81,0
P52-2018070317.jpg,2018-07-03 17:00,82.08,0
P53-2017013017.jpg,2017-01-30 17:00,92.81,0
P53-2017021917.jpg,2017-02-19 17:00,92.81,0
P53-2017041017.jpg,2017-04-10 17:00,92.81,0
P53-2017041717.jpg,2017-04-17 17:00,92.81,0
P54-2017032817.jpg,2017-03-28 17:00,92.81,0
P54-2017041017.jpg,2017-04-10 17:00,92.13,0
P54-2018041517.jpg,2018-04-15 17:00,92.81,0
P54-2018041717.jpg,2018-04-17 17:00,92.81,0
P54-2018071616.jpg,2018-07-16 16:00,32.89,1
P545-2017012415.jpg,2017-01-24 15:00,92.59,0
P545-2017021315.jpg,2017-02-13 15:00,92.32,0
P545-2017110715.jpg,2017-11-07 15:00,70.29,0
P55-2016071117.jpg,2016-07-11 17:00,60.29,0
P55-2017041717.jpg,2017-04-17 17:00,92.81,0
P55-2017043017.jpg,2017-04-30 17:00,91.97,0
P55-2018010217.jpg,2018-01-02 17:00,92.81,0
P55-2018012217.jpg,2018-01-22 17:00,92.57,0
P55-2018041717.jpg,2018-04-17 17:00,92.29,0
P55-2018061117.jpg,2018-06-11 17:00,92.29,0
P55-2018062417.jpg,2018-06-24 17:00,82.15,0
P55-2018071616.jpg,2018-07-16 16:00,1.79,1
P56-2017013017.jpg,2017-01-30 17:00,92.81,0
P56-2017032817.jpg,2017-03-28 17:00,92.81,0
P56-2017043017.jpg,2017-04-30 17:00,92.81,0
P56-2018010217.jpg,2018-01-02 17:00,92.55,0
P56-2018012217.jpg,2018-01-22 17:00,92.81,0
P56-2018013017.jpg,2018-01-30 17:00,92.81,0
P56-2018043017.jpg,2018-04-30 17:00,92.81,0
P56-2018071616.jpg,2018-07-16 16:00,88.68,0
P57-2016061417.jpg,2016-06-14 17:00,92.29,0
P58-2017021917.jpg,2017-02-19 17:00,92.81,0
P58-2017041017.jpg,2017-04-10 17:00,92.81,0
P59-2016061417.jpg,2016-06-14 17:00,92.29,0
P59-2016062717.jpg,2016-06-27 17:00,92.29,0
P59-2018031917.jpg,2018-03-19 17:00,92.81,0
P59-2018040817.jpg,2018-04-08 17:00,92.81,0
P6-2017031417.jpg,2017-03-14 17:00,92.81,0
P6-2018010817.jpg,2018-01-08 17:00,92.81,0
P6-2018040817.jpg,2018-04-08 17:00,92.81,0
P6-2018050117.jpg,2018-05-01 17:00,80.27,0
P6-2018062517.jpg,2018-06-25 17:00,50.71,1
P60-2017021917.jpg,2017-02-19 17:00,92.81,0
P60-2017041017.jpg,2017-04-10 17:00,92.81,0
P60-2018012317.jpg,2018-01-23 17:00,92.81,0
P60-2018022717.jpg,2018-02-27 17:00,92.29,0
P60-2018061217.jpg,2018-06-12 17:00,92.29,0
P61-2018030417.jpg,2018-03-04 17:00,92.81,0
P61-2018031917.jpg,2018-03-19 17:00,92.81,0
P61-2018040817.jpg,2018-04-08 17:00,92.81,0
P62-2016061417.jpg,2016-06-14 17:00,93.66,0
P62-2017021917.jpg,2017-02-19 17:00,92.81,0
P62-2018013017.jpg,2018-01-30 17:00,92.81,0
P62-2018062417.jpg,2018-06-24 17:00,92.81,0
P63-2017032717.jpg,2017-03-27 17:00,92.81,0
P64-2017031417.jpg,2017-03-14 17:00,92.81,0
P64-2018012817.jpg,2018-01-28 17:00,92.29,0
P65-2017020517.jpg,2017-02-05 17:00,92.81,0
P65-2018022717.jpg,2018-02-27 17:00,92.81,0
P65-2018031217.jpg,2018-03-12 17:00,92.81,0
P65-2018040817.jpg,2018-04-08 17:00,92.81,0
P66-2017020517.jpg,2017-02-05 17:00,92.04,0
P66-2017031417.jpg,2017-03-14 17:00,92.81,0
P66-2018022717.jpg,2018-02-27 17:00,92.81,0
P66-2018042317.jpg,2018-04-23 17:00,92.81,0
P67-2018022517.jpg,2018-02-25 17:00,92.81,0
P68-2018050117.jpg,2018-05-01 17:00,91.76,0
P68-2018070317.jpg,2018-07-03 17:00,20.93,1
P69-2016041117.jpg,2016-04-11 17:00,92.49,0
P7-2018031217.jpg,2018-03-12 17:00,92.81,0
P7-2018041617.jpg,2018-04-16 17:00,89.4,0
P7-2018061017.jpg,2018-06-10 17:00,57.6,1
P70-2017032817.jpg,2017-03-28 17:00,92.16,0
P70-2018061117.jpg,2018-06-11 17:00,87.65,0
P71-2016121817.jpg,2016-12-18 17:00,92.25,0
